pcds,laua,lat,long
BS1 3RF,E06000023,51.462586,-2.590123
BS1 3RG,E06000023,51.462586,-2.590123
BS1 3RH,E06000023,51.463389,-2.589557
BS1 3RJ,E06000023,51.463396,-2.589602
BS1 3RL,E06000023,51.462586,-2.590123
BS1 3RN,E06000023,51.463485,-2.590134
BS1 3RP,E06000023,51.462586,-2.590123
BS1 3RQ,E06000023,51.462586,-2.590123
BS1 3RR,E06000023,51.463629,-2.590079
BS1 3RS,E06000023,51.463485,-2.590134
BS1 3RU,E06000023,51.464126,-2.58948
BS1 3RW,E06000023,51.463755,-2.590066
BS1 3RX,E06000023,51.463485,-2.590134
BS1 3RY,E06000023,51.465283,-2.590158
BS1 3RZ,E06000023,51.464178,-2.589956
BS1 3SB,E06000023,51.463933,-2.590199
BS1 3SD,E06000023,51.463477,-2.591574
BS1 3SF,E06000023,51.463626,-2.590354
BS1 3SG,E06000023,51.46421,-2.590691
BS1 3SL,E06000023,51.459004,-2.587198
BS1 3SP,E06000023,51.459799,-2.586416
BS1 3SQ,E06000023,51.464305,-2.591513
BS1 3TA,E06000023,51.458996,-2.588637
BS1 3TB,E06000023,51.460662,-2.591496
BS1 3TD,E06000023,51.456845,-2.583673
BS1 3TH,E06000023,51.46017,-2.591358
BS1 3TT,E06000023,51.459888,-2.590088
BS1 3XA,E06000023,51.457029,-2.589851
BS1 3XB,E06000023,51.456824,-2.589804
BS1 3XD,E06000023,51.456604,-2.590292
BS1 3XE,E06000023,51.456751,-2.58986
BS1 3XF,E06000023,51.456751,-2.58986
BS1 3XX,E06000023,51.456307,-2.59056
BS1 3ZZ,E06000023,51.458989,-2.590076
BS1 4AA,E06000023,51.453005,-2.596002
BS1 4AB,E06000023,51.447564,-2.596505
BS1 4AD,E06000023,51.455846,-2.596498
BS1 4AE,E06000023,51.450868,-2.595728
BS1 4AF,E06000023,51.452659,-2.59719
BS1 4AG,E06000023,51.450513,-2.592989
BS1 4AH,E06000023,51.451258,-2.596812
BS1 4AJ,E06000023,51.450325,-2.592987
BS1 4AL,E06000023,51.454563,-2.597561
BS1 4AN,E06000023,51.449857,-2.592995
BS1 4AP,E06000023,51.449775,-2.593138
BS1 4AQ,E06000023,51.452798,-2.596028
BS1 4AR,E06000023,51.452783,-2.595782
BS1 4AS,E06000023,51.450875,-2.594289
BS1 4AT,E06000023,51.451775,-2.594301
BS1 4AU,E06000023,51.452796,-2.596818
BS1 4AW,E06000023,51.452231,-2.596566
BS1 4AX,E06000023,51.452825,-2.59643
BS1 4AY,E06000023,51.45217,-2.596133
BS1 4AZ,E06000023,51.452755,-2.595682
BS1 4BA,E06000023,51.451258,-2.596812
BS1 4BB,E06000023,51.449896,-2.597271
BS1 4BD,E06000023,51.45176,-2.597179
BS1 4BE,E06000023,51.451479,-2.595565
BS1 4BG,E06000023,51.45313,-2.596463
BS1 4BH,E06000023,51.452615,-2.595261
BS1 4BN,E06000023,51.454457,-2.597214
BS1 4BP,E06000023,51.452485,-2.59608
BS1 4BQ,E06000023,51.453046,-2.595411
BS1 4BS,E06000023,51.452928,-2.595625
BS1 4BT,E06000023,51.451448,-2.593073
BS1 4BW,E06000023,51.452485,-2.59608
BS1 4BX,E06000023,51.45176,-2.597179
BS1 4BY,E06000023,51.452535,-2.596771
BS1 4BZ,E06000023,51.452659,-2.59719
BS1 4DA,E06000023,51.453083,-2.596851
BS1 4DB,E06000023,51.452659,-2.59719
BS1 4DD,E06000023,51.45176,-2.597179
BS1 4DE,E06000023,51.452659,-2.59719
BS1 4DF,E06000023,51.450875,-2.594289
BS1 4DG,E06000023,51.450875,-2.594289
BS1 4DH,E06000023,51.452266,-2.596653
BS1 4DJ,E06000023,51.451733,-2.596863
BS1 4DL,E06000023,51.452659,-2.59719
BS1 4DN,E06000023,51.452659,-2.59719
BS1 4DP,E06000023,51.451767,-2.59574
BS1 4DQ,E06000023,51.452659,-2.59719
BS1 4DR,E06000023,51.451767,-2.59574
BS1 4DS,E06000023,51.450861,-2.597167
BS1 4DT,E06000023,51.451732,-2.595581
BS1 4DU,E06000023,51.449772,-2.595483
BS1 4DW,E06000023,51.45176,-2.597179
BS1 4DX,E06000023,51.451767,-2.59574
BS1 4DY,E06000023,51.450868,-2.595728
BS1 4DZ,E06000023,51.451887,-2.594836
BS1 4EA,E06000023,51.452893,-2.593668
BS1 4ED,E06000023,51.452206,-2.594263
BS1 4EE,E06000023,51.451775,-2.594128
BS1 4EF,E06000023,51.451665,-2.59463
BS1 4EG,E06000023,51.452681,-2.592873
BS1 4EJ,E06000023,51.451775,-2.594301
BS1 4EN,E06000023,51.451775,-2.594301
BS1 4EP,E06000023,51.452083,-2.593859
BS1 4EQ,E06000023,51.451859,-2.593697
BS1 4ER,E06000023,51.452174,-2.593228
BS1 4ES,E06000023,51.452354,-2.593216
BS1 4EX,E06000023,51.452891,-2.593655
BS1 4EZ,E06000023,51.452681,-2.592873
BS1 4GB,E06000023,51.44982,-2.596464
BS1 4HA,E06000023,51.450875,-2.594289
BS1 4HE,E06000023,51.451427,-2.593663
BS1 4HH,E06000023,51.454311,-2.597629
BS1 4HJ,E06000023,51.452362,-2.593661
BS1 4HL,E06000023,51.451259,-2.593157
BS1 4HQ,E06000023,51.451448,-2.593073
BS1 4HR,E06000023,51.450875,-2.594289
BS1 4HS,E06000023,51.451775,-2.594301
BS1 4HT,E06000023,51.450868,-2.595728
BS1 4HU,E06000023,51.449521,-2.597092
BS1 4HW,E06000023,51.45164,-2.593883
BS1 4HX,E06000023,51.451733,-2.593566
BS1 4HY,E06000023,51.452681,-2.592873
BS1 4HZ,E06000023,51.449962,-2.597155
BS1 4JA,E06000023,51.451258,-2.592943
BS1 4JB,E06000023,51.449976,-2.594277
BS1 4JD,E06000023,51.44907,-2.595705
BS1 4JE,E06000023,51.451265,-2.593762
BS1 4JF,E06000023,51.450875,-2.594289
BS1 4JG,E06000023,51.450875,-2.594289
BS1 4JH,E06000023,51.45136,-2.594569
BS1 4JJ,E06000023,51.450875,-2.594289
BS1 4JL,E06000023,51.44907,-2.595705
BS1 4JN,E06000023,51.450875,-2.594289
BS1 4JP,E06000023,51.451479,-2.595565
BS1 4JQ,E06000023,51.451308,-2.594165
BS1 4JR,E06000023,51.450875,-2.594289
BS1 4JS,E06000023,51.450875,-2.594289
BS1 4JU,E06000023,51.451775,-2.594301
BS1 4JW,E06000023,51.449954,-2.598594
BS1 4JY,E06000023,51.450868,-2.595728
BS1 4JZ,E06000023,51.451054,-2.595934
BS1 4LA,E06000023,51.45119,-2.596135
BS1 4LB,E06000023,51.450861,-2.597167
BS1 4LD,E06000023,51.450861,-2.597167
BS1 4LE,E06000023,51.449772,-2.595483
BS1 4LF,E06000023,51.450883,-2.595975
BS1 4LG,E06000023,51.452893,-2.593653
BS1 4LH,E06000023,51.450462,-2.596097
BS1 4LJ,E06000023,51.4503,-2.596124
BS1 4LN,E06000023,51.449962,-2.597155
BS1 4LP,E06000023,51.449077,-2.594266
BS1 4LQ,E06000023,51.449962,-2.597155
BS1 4LR,E06000023,51.449962,-2.597155
BS1 4LS,E06000023,51.449962,-2.597155
BS1 4LT,E06000023,51.449962,-2.597155
BS1 4LU,E06000023,51.449569,-2.594562
BS1 4LW,E06000023,51.450217,-2.596153
BS1 4LX,E06000023,51.449077,-2.594266
BS1 4LY,E06000023,51.450093,-2.596164
BS1 4NA,E06000023,51.44907,-2.595705
BS1 4NB,E06000023,51.447924,-2.596567
BS1 4ND,E06000023,51.449619,-2.593855
BS1 4NE,E06000023,51.449077,-2.594266
BS1 4NF,E06000023,51.449969,-2.595716
BS1 4NG,E06000023,51.450861,-2.597167
BS1 4NH,E06000023,51.450126,-2.593229
BS1 4NJ,E06000023,51.449976,-2.594277
BS1 4NP,E06000023,51.450611,-2.593264
BS1 4NQ,E06000023,51.44907,-2.595705
BS1 4NS,E06000023,51.450875,-2.594289
BS1 4NT,E06000023,51.450809,-2.593209
BS1 4NU,E06000023,51.450875,-2.594289
BS1 4NW,E06000023,51.449976,-2.594277
BS1 4NX,E06000023,51.450875,-2.594289
BS1 4NY,E06000023,51.449976,-2.594277
BS1 4NZ,E06000023,51.44907,-2.595705
BS1 4PA,E06000023,51.449962,-2.597155
BS1 4PB,E06000023,51.451946,-2.595929
BS1 4PE,E06000023,51.449063,-2.597144
BS1 4PF,E06000023,51.450126,-2.593229
BS1 4PG,E06000023,51.449962,-2.597155
BS1 4PH,E06000023,51.450739,-2.596273
BS1 4PJ,E06000023,51.45119,-2.596135
BS1 4PL,E06000023,51.44907,-2.595705
BS1 4PN,E06000023,51.449962,-2.597155
BS1 4PP,E06000023,51.449962,-2.597155
BS1 4PQ,E06000023,51.451726,-2.596876
BS1 4PR,E06000023,51.450686,-2.596114
BS1 4PS,E06000023,51.450451,-2.596341
BS1 4PT,E06000023,51.449962,-2.597155
BS1 4PU,E06000023,51.449962,-2.597155
BS1 4PW,E06000023,51.449962,-2.597155
BS1 4PX,E06000023,51.449962,-2.597155
BS1 4PZ,E06000023,51.44996,-2.5974
BS1 4QA,E06000023,51.449753,-2.597097
BS1 4QD,E06000023,51.449753,-2.597097
BS1 4QE,E06000023,51.449962,-2.597155
BS1 4QF,E06000023,51.45052,-2.59699
BS1 4QG,E06000023,51.449962,-2.597155
BS1 4QH,E06000023,51.449623,-2.596561
BS1 4QJ,E06000023,51.449063,-2.597144
BS1 4QL,E06000023,51.449962,-2.597155
BS1 4QN,E06000023,51.449063,-2.597144
BS1 4QP,E06000023,51.449772,-2.595483
BS1 4QQ,E06000023,51.449962,-2.597155
BS1 4QR,E06000023,51.449788,-2.596002
BS1 4QS,E06000023,51.449738,-2.595123
BS1 4QT,E06000023,51.44907,-2.595705
BS1 4QX,E06000023,51.44907,-2.595705
BS1 4QY,E06000023,51.449629,-2.594965
BS1 4QZ,E06000023,51.44942,-2.593624
BS1 4RA,E06000023,51.44907,-2.595705
BS1 4RB,E06000023,51.449023,-2.593993
BS1 4RD,E06000023,51.454563,-2.597561
BS1 4RE,E06000023,51.44742,-2.596489
BS1 4RF,E06000023,51.452681,-2.592873
BS1 4RG,E06000023,51.447596,-2.595498
BS1 4RH,E06000023,51.447231,-2.596558
BS1 4RJ,E06000023,51.447852,-2.594681
BS1 4RL,E06000023,51.448171,-2.595635
BS1 4RN,E06000023,51.447161,-2.59981
BS1 4RQ,E06000023,51.457234,-2.581418
BS1 4RR,E06000023,51.452175,-2.592926
BS1 4RS,E06000023,51.451835,-2.592934
BS1 4RU,E06000023,51.452681,-2.592873
BS1 4RW,E06000023,51.447933,-2.596568
BS1 4RY,E06000023,51.452681,-2.592873
BS1 4SA,E06000023,51.449976,-2.594277
BS1 4SB,E06000023,51.451271,-2.592538
BS1 4SD,E06000023,51.453558,-2.597202
BS1 4SE,E06000023,51.453573,-2.594324
BS1 4SF,E06000023,51.452681,-2.592873
BS1 4SG,E06000023,51.452681,-2.592873
BS1 4SH,E06000023,51.454417,-2.596235
BS1 4SJ,E06000023,51.454553,-2.596049
BS1 4SL,E06000023,51.450444,-2.592513
BS1 4SN,E06000023,51.453558,-2.597202
BS1 4SP,E06000023,51.453202,-2.59258
BS1 4SQ,E06000023,51.453558,-2.597202
BS1 4SR,E06000023,51.454417,-2.596235
BS1 4SS,E06000023,51.453483,-2.592481
BS1 4ST,E06000023,51.454099,-2.596621
BS1 4SW,E06000023,51.454457,-2.597214
BS1 4SX,E06000023,51.453558,-2.597202
BS1 4SY,E06000023,51.455841,-2.595721
BS1 4SZ,E06000023,51.454057,-2.596446
BS1 4TA,E06000023,51.454563,-2.597561
BS1 4TB,E06000023,51.455841,-2.595721
BS1 4TD,E06000023,51.45556,-2.595776
BS1 4TE,E06000023,51.449077,-2.594266
BS1 4TH,E06000023,51.452659,-2.59719
BS1 4TL,E06000023,51.454563,-2.597561
BS1 4TN,E06000023,51.455701,-2.596554
BS1 4TP,E06000023,51.454465,-2.595775
BS1 4TR,E06000023,51.455889,-2.596472
BS1 4TS,E06000023,51.455356,-2.597226
BS1 4TT,E06000023,51.455501,-2.596668
BS1 4TU,E06000023,51.455356,-2.597226
BS1 4TW,E06000023,51.455364,-2.595787
BS1 4TX,E06000023,51.455529,-2.596782
BS1 4TY,E06000023,51.45392,-2.596674
BS1 4TZ,E06000023,51.45392,-2.596674
BS1 4UA,E06000023,51.45523,-2.596967
BS1 4UB,E06000023,51.454454,-2.597475
BS1 4UD,E06000023,51.454057,-2.598173
BS1 4UE,E06000023,51.453551,-2.598641
BS1 4UF,E06000023,51.453551,-2.598641
BS1 4UG,E06000023,51.453551,-2.598641
BS1 4UH,E06000023,51.454563,-2.597561
BS1 4UJ,E06000023,51.454311,-2.597629
BS1 4UL,E06000023,51.453571,-2.598195
BS1 4UN,E06000023,51.453551,-2.598641
BS1 4UP,E06000023,51.453471,-2.598338
BS1 4UQ,E06000023,51.453551,-2.598641
BS1 4UR,E06000023,51.453517,-2.598195
BS1 4US,E06000023,51.453551,-2.598641
BS1 4UT,E06000023,51.453112,-2.598261
BS1 4UU,E06000023,51.452941,-2.598302
BS1 4UW,E06000023,51.453551,-2.598641
BS1 4UX,E06000023,51.454706,-2.597536
BS1 4UY,E06000023,51.452652,-2.598629
BS1 4UZ,E06000023,51.453049,-2.598261
BS1 4XA,E06000023,51.453551,-2.598641
BS1 4XB,E06000023,51.453551,-2.598641
BS1 4XD,E06000023,51.453551,-2.598641
BS1 4XE,E06000023,51.454652,-2.597492
BS1 4XF,E06000023,51.453551,-2.598641
BS1 4XG,E06000023,51.452778,-2.598216
BS1 4XH,E06000023,51.452797,-2.598372
BS1 4XJ,E06000023,51.452608,-2.598399
BS1 4XL,E06000023,51.452652,-2.598629
BS1 4XN,E06000023,51.454563,-2.597561
BS1 4XP,E06000023,51.453994,-2.598129
BS1 4XQ,E06000023,51.452652,-2.598629
BS1 4XR,E06000023,51.452536,-2.598484
BS1 4XW,E06000023,51.453551,-2.598641
BS1 5AA,E06000023,51.454101,-2.598361
BS1 5AB,E06000023,51.455349,-2.598665
BS1 5AD,E06000023,51.450066,-2.604913
BS1 5AE,E06000023,51.455417,-2.59743
BS1 5AF,E06000023,51.451917,-2.603398
BS1 5AG,E06000023,51.448947,-2.603819
BS1 5AH,E06000023,51.451616,-2.603942
BS1 5AJ,E06000023,51.454313,-2.599025
BS1 5AL,E06000023,51.455418,-2.604538
BS1 5AN,E06000023,51.455279,-2.598232
BS1 5AP,E06000023,51.455444,-2.597745
BS1 5AQ,E06000023,51.454563,-2.597561
BS1 5AR,E06000023,51.454785,-2.598254
BS1 5AS,E06000023,51.451617,-2.603941
BS1 5AT,E06000023,51.449831,-2.606423
BS1 5AU,E06000023,51.450115,-2.605921
BS1 5AW,E06000023,51.448131,-2.601779
BS1 5AX,E06000023,51.455911,-2.597737
BS1 5AY,E06000023,51.455994,-2.597106
BS1 5AZ,E06000023,51.456399,-2.597398
BS1 5BA,E06000023,51.456433,-2.597686
BS1 5BB,E06000023,51.456741,-2.597215
BS1 5BD,E06000023,51.457031,-2.596729
BS1 5BE,E06000023,51.451617,-2.603941
BS1 5BF,E06000023,51.450115,-2.604022
BS1 5BG,E06000023,51.456746,-2.597949
BS1 5BH,E06000023,51.456248,-2.598677
BS1 5BJ,E06000023,51.455626,-2.598999
BS1 5BL,E06000023,51.450124,-2.604022
BS1 5BN,E06000023,51.455889,-2.598271
BS1 5BP,E06000023,51.452998,-2.599469
BS1 5BQ,E06000023,51.456401,-2.598349
BS1 5BS,E06000023,51.456159,-2.596819
BS1 5BT,E06000023,51.456152,-2.596416
BS1 5BU,E06000023,51.45577,-2.596873
BS1 5BW,E06000023,51.450124,-2.604022
BS1 5BX,E06000023,51.454457,-2.597214
BS1 5BY,E06000023,51.454424,-2.599964
BS1 5BZ,E06000023,51.452841,-2.5999
BS1 5DA,E06000023,51.453049,-2.598318
BS1 5DB,E06000023,51.450448,-2.600486
BS1 5DD,E06000023,51.451819,-2.599784
BS1 5DE,E06000023,51.453514,-2.598742
BS1 5DF,E06000023,51.453962,-2.599064
BS1 5DG,E06000023,51.452723,-2.59876
BS1 5DH,E06000023,51.453044,-2.599325
BS1 5DJ,E06000023,51.454149,-2.599397
BS1 5DL,E06000023,51.451615,-2.599192
BS1 5DN,E06000023,51.450205,-2.607191
BS1 5DP,E06000023,51.453685,-2.598357
BS1 5DQ,E06000023,51.452812,-2.598605
BS1 5DR,E06000023,51.452998,-2.599469
BS1 5DS,E06000023,51.453586,-2.598428
BS1 5DT,E06000023,51.453836,-2.599221
BS1 5DU,E06000023,51.453543,-2.60008
BS1 5DW,E06000023,51.453543,-2.60008
BS1 5DX,E06000023,51.454177,-2.599311
BS1 5DY,E06000023,51.45323,-2.599788
BS1 5DZ,E06000023,51.450208,-2.606615
BS1 5EA,E06000023,51.453543,-2.60008
BS1 5EB,E06000023,51.452644,-2.600069
BS1 5ED,E06000023,51.453744,-2.599565
BS1 5EE,E06000023,51.453475,-2.59936
BS1 5EF,E06000023,51.453543,-2.60008
BS1 5EG,E06000023,51.454267,-2.599241
BS1 5EH,E06000023,51.453861,-2.599266
BS1 5EJ,E06000023,51.452832,-2.598274
BS1 5EL,E06000023,51.449911,-2.606697
BS1 5EN,E06000023,51.453543,-2.60008
BS1 5EP,E06000023,51.449663,-2.598966
BS1 5EQ,E06000023,51.453862,-2.599264
BS1 5ER,E06000023,51.455175,-2.602536
BS1 5ES,E06000023,51.453543,-2.60008
BS1 5EW,E06000023,51.453543,-2.60008
BS1 5EX,E06000023,51.453543,-2.60008
BS1 5EY,E06000023,51.453662,-2.599722
BS1 5HA,E06000023,51.453543,-2.60008
BS1 5HB,E06000023,51.451745,-2.600057
BS1 5HD,E06000023,51.453794,-2.600357
BS1 5HH,E06000023,51.453282,-2.600192
BS1 5HL,E06000023,51.45031,-2.602815
BS1 5HP,E06000023,51.452637,-2.601508
BS1 5HR,E06000023,51.453661,-2.601379
BS1 5HS,E06000023,51.453312,-2.600971
BS1 5HT,E06000023,51.452637,-2.601508
BS1 5HX,E06000023,51.453536,-2.601219
BS1 5HY,E06000023,51.452637,-2.601508
BS1 5JA,E06000023,51.453931,-2.601625
BS1 5JB,E06000023,51.453529,-2.602958
BS1 5JD,E06000023,51.453536,-2.601519
BS1 5JE,E06000023,51.448586,-2.603759
BS1 5JG,E06000023,51.454215,-2.602034
BS1 5JL,E06000023,51.455334,-2.601543
BS1 5JN,E06000023,51.454787,-2.602747
BS1 5JP,E06000023,51.449002,-2.603805
BS1 5JQ,E06000023,51.449531,-2.603971
BS1 5JR,E06000023,51.449355,-2.605033
BS1 5JS,E06000023,51.449015,-2.604583
BS1 5JT,E06000023,51.454428,-2.60297
BS1 5JU,E06000023,51.455263,-2.603168
BS1 5JW,E06000023,51.450013,-2.602984
BS1 5JX,E06000023,51.455207,-2.603285
BS1 5JY,E06000023,51.45503,-2.603021
BS1 5JZ,E06000023,51.450002,-2.603358
BS1 5LA,E06000023,51.455503,-2.603704
BS1 5LB,E06000023,51.455333,-2.603472
BS1 5LD,E06000023,51.454299,-2.601803
BS1 5LE,E06000023,51.455593,-2.603691
BS1 5LF,E06000023,51.448907,-2.602926
BS1 5LG,E06000023,51.455412,-2.598579
BS1 5LH,E06000023,51.455284,-2.602564
BS1 5LJ,E06000023,51.455294,-2.600679
BS1 5LL,E06000023,51.448621,-2.60085
BS1 5LN,E06000023,51.449571,-2.60318
BS1 5LP,E06000023,51.455712,-2.599807
BS1 5LQ,E06000023,51.455332,-2.603473
BS1 5LR,E06000023,51.455106,-2.598734
BS1 5LS,E06000023,51.455147,-2.60131
BS1 5LT,E06000023,51.455578,-2.601316
BS1 5LU,E06000023,51.454847,-2.601925
BS1 5LW,E06000023,51.449484,-2.602661
BS1 5LX,E06000023,51.454695,-2.601693
BS1 5LY,E06000023,51.452834,-2.605137
BS1 5LZ,E06000023,51.453956,-2.599987
BS1 5NA,E06000023,51.454294,-2.600939
BS1 5NB,E06000023,51.455605,-2.60103
BS1 5ND,E06000023,51.454367,-2.600724
BS1 5NE,E06000023,51.453529,-2.602958
BS1 5NF,E06000023,51.453265,-2.601717
BS1 5NG,E06000023,51.452637,-2.601508
BS1 5NH,E06000023,51.453811,-2.602315
BS1 5NJ,E06000023,51.453529,-2.602958
BS1 5NL,E06000023,51.454043,-2.602548
BS1 5NN,E06000023,51.453529,-2.602958
BS1 5NR,E06000023,51.454177,-2.602751
BS1 5NT,E06000023,51.454426,-2.602972
BS1 5NU,E06000023,51.454678,-2.603333
BS1 5NW,E06000023,51.453529,-2.602958
BS1 5NX,E06000023,51.453529,-2.602958
BS1 5NZ,E06000023,51.45442,-2.604409
BS1 5PB,E06000023,51.454937,-2.603668
BS1 5PD,E06000023,51.45442,-2.604409
BS1 5PE,E06000023,51.45288,-2.602865
BS1 5PF,E06000023,51.455231,-2.604075
BS1 5PG,E06000023,51.455116,-2.603829
BS1 5PJ,E06000023,51.455356,-2.604335
BS1 5PL,E06000023,51.455311,-2.604248
BS1 5PN,E06000023,51.455319,-2.604421
BS1 5PP,E06000023,51.454968,-2.604246
BS1 5PS,E06000023,51.45442,-2.604409
BS1 5PT,E06000023,51.45497,-2.60423
BS1 5PU,E06000023,51.453998,-2.602648
BS1 5PW,E06000023,51.455499,-2.604438
BS1 5PX,E06000023,51.454779,-2.604601
BS1 5PY,E06000023,51.454523,-2.605046
BS1 5PZ,E06000023,51.454139,-2.604895
BS1 5QA,E06000023,51.453514,-2.605837
BS1 5QB,E06000023,51.453826,-2.604661
BS1 5QD,E06000023,51.452834,-2.605137
BS1 5QE,E06000023,51.453521,-2.604398
BS1 5QF,E06000023,51.452615,-2.605825
BS1 5QG,E06000023,51.452615,-2.605825
BS1 5QH,E06000023,51.451339,-2.603879
BS1 5QJ,E06000023,51.451083,-2.604682
BS1 5QL,E06000023,51.451032,-2.604149
BS1 5QN,E06000023,51.452615,-2.605825
BS1 5QP,E06000023,51.450963,-2.60363
BS1 5QQ,E06000023,51.452615,-2.605825
BS1 5QR,E06000023,51.451027,-2.603429
BS1 5QS,E06000023,51.453521,-2.604398
BS1 5QT,E06000023,51.453359,-2.604153
BS1 5QX,E06000023,51.453569,-2.603794
BS1 5QY,E06000023,51.453521,-2.604398
BS1 5QZ,E06000023,51.453488,-2.603965
BS1 5RA,E06000023,51.452622,-2.604386
BS1 5RB,E06000023,51.452615,-2.605825
BS1 5RD,E06000023,51.455334,-2.601543
BS1 5RE,E06000023,51.452615,-2.605825
BS1 5RF,E06000023,51.453957,-2.599999
BS1 5RG,E06000023,51.453521,-2.604398
BS1 5RH,E06000023,51.453954,-2.604159
BS1 5RJ,E06000023,51.453521,-2.604398
BS1 5RL,E06000023,51.453529,-2.602958
BS1 5RN,E06000023,51.45442,-2.604409
BS1 5RR,E06000023,51.45386,-2.603279
BS1 5RS,E06000023,51.453982,-2.604029
BS1 5RT,E06000023,51.453521,-2.604398
BS1 5RU,E06000023,51.453529,-2.602958
BS1 5RW,E06000023,51.453744,-2.602776
BS1 5RY,E06000023,51.453529,-2.602958
BS1 5RZ,E06000023,51.453521,-2.604398
BS1 5SA,E06000023,51.452629,-2.599507
BS1 5SB,E06000023,51.452637,-2.601508
BS1 5SD,E06000023,51.452998,-2.599469
BS1 5SE,E06000023,51.452637,-2.601508
BS1 5SF,E06000023,51.452637,-2.601508
BS1 5SG,E06000023,51.451745,-2.600057
BS1 5SH,E06000023,51.452488,-2.598658
BS1 5SJ,E06000023,51.451745,-2.600057
BS1 5SL,E06000023,51.451745,-2.600057
BS1 5SN,E06000023,51.451745,-2.600057
BS1 5SP,E06000023,51.452698,-2.599711
BS1 5SQ,E06000023,51.451745,-2.600057
BS1 5SS,E06000023,51.451745,-2.600057
BS1 5ST,E06000023,51.450203,-2.607966
BS1 5SU,E06000023,51.4527,-2.599709
BS1 5SW,E06000023,51.449853,-2.603934
BS1 5SX,E06000023,51.449853,-2.603948
BS1 5SY,E06000023,51.449754,-2.605645
BS1 5SZ,E06000023,51.450016,-2.602094
BS1 5TA,E06000023,51.451983,-2.599326
BS1 5TB,E06000023,51.453045,-2.600536
BS1 5TD,E06000023,51.45319,-2.600637
BS1 5TE,E06000023,51.451971,-2.599815
BS1 5TF,E06000023,51.451988,-2.599702
BS1 5TG,E06000023,51.451229,-2.600784
BS1 5TH,E06000023,51.450839,-2.601484
BS1 5TJ,E06000023,51.451643,-2.600631
BS1 5TL,E06000023,51.451472,-2.602413
BS1 5TN,E06000023,51.45173,-2.602935
BS1 5TP,E06000023,51.450857,-2.603225
BS1 5TQ,E06000023,51.452989,-2.599483
BS1 5TR,E06000023,51.452605,-2.60207
BS1 5TS,E06000023,51.451211,-2.600784
BS1 5TT,E06000023,51.450874,-2.602925
BS1 5TU,E06000023,51.450814,-2.606376
BS1 5TW,E06000023,51.452608,-2.601982
BS1 5TX,E06000023,51.451771,-2.59813
BS1 5TY,E06000023,51.449651,-2.601355
BS1 5TZ,E06000023,51.45173,-2.602935
BS1 5UA,E06000023,51.450934,-2.60573
BS1 5UB,E06000023,51.455848,-2.603075
BS1 5UD,E06000023,51.450728,-2.603857
BS1 5UE,E06000023,51.450395,-2.601681
BS1 5UG,E06000023,51.451433,-2.604816
BS1 5UH,E06000023,51.450853,-2.598377
BS1 5UJ,E06000023,51.45074,-2.606663
BS1 5UL,E06000023,51.453269,-2.602324
BS1 5UN,E06000023,51.451134,-2.603488
BS1 5UP,E06000023,51.451138,-2.606222
BS1 5UQ,E06000023,51.450731,-2.606735
BS1 5UR,E06000023,51.451116,-2.604972
BS1 5US,E06000023,51.451195,-2.605648
BS1 5UT,E06000023,51.451421,-2.605377
BS1 5UU,E06000023,51.452356,-2.603749
BS1 5UW,E06000023,51.450936,-2.607126
BS1 5UX,E06000023,51.453264,-2.601719
BS1 5UY,E06000023,51.452882,-2.602864
BS1 5UZ,E06000023,51.45263,-2.602947
BS1 5WS,E06000023,51.453621,-2.598959
BS1 5XH,E06000023,51.452541,-2.604399
BS1 5XJ,E06000023,51.451609,-2.605552
BS1 5XL,E06000023,51.452389,-2.604267
BS1 5XN,E06000023,51.450847,-2.605197
BS1 5YE,E06000023,51.452834,-2.605137
BS1 6AA,E06000023,51.452697,-2.589707
BS1 6AB,E06000023,51.449556,-2.586631
BS1 6AD,E06000023,51.451965,-2.588232
BS1 6AE,E06000023,51.449556,-2.586631
BS1 6AF,E06000023,51.448139,-2.608473
BS1 6AG,E06000023,51.449555,-2.586632
BS1 6AH,E06000023,51.451646,-2.58778
BS1 6AJ,E06000023,51.453208,-2.587989
BS1 6AL,E06000023,51.449638,-2.589756
BS1 6AN,E06000023,51.448139,-2.608473
BS1 6AP,E06000023,51.450855,-2.587626
BS1 6AQ,E06000023,51.450855,-2.587626
BS1 6AR,E06000023,51.450855,-2.587611
BS1 6AS,E06000023,51.447098,-2.608171
BS1 6AT,E06000023,51.449121,-2.585632
BS1 6AU,E06000023,51.448222,-2.585621
BS1 6AW,E06000023,51.451858,-2.588387
BS1 6AX,E06000023,51.450536,-2.586773
BS1 6AY,E06000023,51.451252,-2.5873
BS1 6AZ,E06000023,51.449433,-2.578558
BS1 6BA,E06000023,51.453765,-2.590124
BS1 6BB,E06000023,51.453298,-2.590046
BS1 6BD,E06000023,51.450434,-2.585562
BS1 6BE,E06000023,51.452808,-2.585492
BS1 6BF,E06000023,51.451668,-2.58506
BS1 6BG,E06000023,51.450855,-2.587611
BS1 6BH,E06000023,51.449597,-2.587151
BS1 6BJ,E06000023,51.452869,-2.591278
BS1 6BL,E06000023,51.451804,-2.588545
BS1 6BN,E06000023,51.453198,-2.589816
BS1 6BP,E06000023,51.453763,-2.590126
BS1 6BQ,E06000023,51.451668,-2.58506
BS1 6BS,E06000023,51.452748,-2.588485
BS1 6BT,E06000023,51.452869,-2.591278
